selection_id,edition_id,reference_normalized,response_text,stanzas_text,source_url,source_edition,territory,coverage_status,missing_reason,raw_sha256,normalized_sha256
ps23_1_6,local_nabre,ps23:1-6,The Lord is my shepherd; there is nothing I shall want.,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name. Even though I walk through the valley of the shadow of death, I will fear no evil, for you are with me; your rod and your staff comfort me. You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows. Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,95e25b9529e52553034d75bea95c13f644db9d8a7e0c18dab7b62e4ffdcad0be,cb138c0fe58199699a901dcfd9813401239d385e157ba5453947f7884f1a2e55
ps23_1_6,local_rsvce,ps23:1-6,The Lord is my shepherd; there is nothing I shall want.,"The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake. Even though I walk through the valley of the shadow of death, I fear no evil;for thou art with me; thy rod and thy staff, they comfort me. Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows. Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,739297efb76b2ca62ba7162959df56e9088743406063db5eeb45b598bdd6a0a7,57c1f8751df6400b20537e439ae45a3b59ebd15784ab889aac4f472089bc21f9
ps23_1b_3a_3bc_4_5_6,local_nabre,"ps23:1b-3a,3bc-4,5,6",The Lord is my shepherd; there is nothing I shall want,"Psalm 23 The Lord, Shepherd and Host - A psalm of David. I - The LORD is my shepherd; there is nothing I lack. In green pastures he makes me lie down; to still waters he leads me; he restores my soul. He guides me along right paths for the sake of his name.

he restores my soul. He guides me along right paths for the sake of his name. Even though I walk through the valley of the shadow of death, I will fear no evil, for you are with me; your rod and your staff comfort me.

You set a table before me in front of my enemies; You anoint my head with oil; my cup overflows.

Indeed, goodness and mercy will pursue me all the days of my life; I will dwell in the house of the LORD for endless days.",repo://assets/nabre.db,,WORLD,complete,,84e99147efcd6445ade08bf250a2b2319fb7a5c7ee669e8449062ce06e5f1aae,a73f9bb3d9a5f10f8ead03054246c97aeb85cba2ea58cff429151b48acaa222d
ps23_1b_3a_3bc_4_5_6,local_rsvce,"ps23:1b-3a,3bc-4,5,6",The Lord is my shepherd; there is nothing I shall want,"The LORD is my shepherd, I shall not want; he makes me lie down in green pastures. He leads me beside still waters; he restores my soul.  He leads me in paths of righteousness for his name's sake.

he restores my soul.  He leads me in paths of righteousness for his name's sake. Even though I walk through the valley of the shadow of death, I fear no evil;for thou art with me; thy rod and thy staff, they comfort me.

Thou preparest a table before mein the presence of my enemies; thou anointest my head with oil, my cup overflows.

Surely goodness and mercy shall follow me all the days of my life; and I shall dwell in the house of the LORD for ever.",repo://assets/rsvce.db,,WORLD,complete,,cb50c2247ed65b6c0b26ff8b061165e0bb57d1e3752f12a2647f811b365c326e,58b09e3d3ae6421f3494684aa61d76cf143272598e53a895fec7816c116954bb
ps24_1_2_3_4_5_6,local_nabre,"ps24:1-2,3-4,5-6",(7c and 10b) Let the Lord enter; he is king of glory.,"Psalm 24 The Glory of God in Procession to Zion - A psalm of David. I - The earth is the LORD’s and all it holds, the world and those who dwell in it. For he founded it on the seas, established it over the rivers.

Who may go up the mountain of the LORD? Who can stand in his holy place? “The clean of hand and pure of heart, who has not given his soul to useless things, what is vain.

He will receive blessings from the LORD, and justice from his saving God. Such is the generation that seeks him, that seeks the face of the God of Jacob.” Selah",repo://assets/nabre.db,,WORLD,complete,,e3ff611204562d7a70f32da07f05ba700fcd3b7bd518abcdd64bac8167f9ebad,95c49dca8a370252196d1c6f87b873776e2af48922c63cead77d79eb61586eab
ps24_1_2_3_4_5_6,local_rsvce,"ps24:1-2,3-4,5-6",(7c and 10b) Let the Lord enter; he is king of glory.,"The earth is the LORD's and the fulness thereof, the world and those who dwell therein; for he has founded it upon the seas, and established it upon the rivers.

Who shall ascend the hill of the LORD? And who shall stand in his holy place? He who has clean hands and a pure heart,who does not lift up his soul to what is false, and does not swear deceitfully.

He will receive blessing from the LORD, and vindication from the God of his salvation. Such is the generation of those who seek him, who seek the face of the God of Jacob.  [Selah]",repo://assets/rsvce.db,,WORLD,complete,,ff5fe8276b8f90881ffef70d2e7e9f932fc9641ec76343016015621c03796305,a162cdcaf076d242bbe6ccfd30cc025031e6b66b1ae26e5fb5d2987c97d20c44
ps24_1_2_3_4ab_5_6,local_nabre,"ps24:1-2,3-4ab,5-6",Let the Lord enter; he is king of glory.,"Psalm 24 The Glory of God in Procession to Zion - A psalm of David. I - The earth is the LORD’s and all it holds, the world and those who dwell in it. For he founded it on the seas, established it over the rivers.

Who may go up the mountain of the LORD? Who can stand in his holy place? “The clean of hand and pure of heart, who has not given his soul to useless things, what is vain.

He will receive blessings from the LORD, and justice from his saving God. Such is the generation that seeks him, that seeks the face of the God of Jacob.” Selah",repo://assets/nabre.db,,WORLD,complete,,8405a97fb5647147982be8fbc9cd19a8eca42fbaa2bb72aeab4fee286ae8b29a,7c7e9ef4c2039b8c7550c91aaae7c992f03e2798fddd6286cb0b817093fadea2
ps24_1_2_3_4ab_5_6,local_rsvce,"ps24:1-2,3-4ab,5-6",Let the Lord enter; he is king of glory.,"The earth is the LORD's and the fulness thereof, the world and those who dwell therein; for he has founded it upon the seas, and established it upon the rivers.

Who shall ascend the hill of the LORD? And who shall stand in his holy place? He who has clean hands and a pure heart,who does not lift up his soul to what is false, and does not swear deceitfully.

He will receive blessing from the LORD, and vindication from the God of his salvation. Such is the generation of those who seek him, who seek the face of the God of Jacob.  [Selah]",repo://assets/rsvce.db,,WORLD,complete,,4b9114b00976a74df5786d403db887215667bfb693cf14bf8cd933e9af8d7bee,449058b5a564faa1409be10a5323d5615e0a4273030fdea2d80a3c533d5eb0f8
ps24_1_6,local_nabre,ps24:1-6,Let the Lord enter; he is king of glory.,"Psalm 24 The Glory of God in Procession to Zion - A psalm of David. I - The earth is the LORD’s and all it holds, the world and those who dwell in it. For he founded it on the seas, established it over the rivers. Who may go up the mountain of the LORD? Who can stand in his holy place? “The clean of hand and pure of heart, who has not given his soul to useless things, what is vain. He will receive blessings from the LORD, and justice from his saving God. Such is the generation that seeks him, that seeks the face of the God of Jacob.” Selah",repo://assets/nabre.db,,WORLD,complete,,86f1bf93098dcae09564a184bb6063c60dabbe880b855a9fc07325ee72cd0c6d,7c7e9ef4c2039b8c7550c91aaae7c992f03e2798fddd6286cb0b817093fadea2
ps24_1_6,local_rsvce,ps24:1-6,Let the Lord enter; he is king of glory.,"The earth is the LORD's and the fulness thereof, the world and those who dwell therein; for he has founded it upon the seas, and established it upon the rivers. Who shall ascend the hill of the LORD? And who shall stand in his holy place? He who has clean hands and a pure heart,who does not lift up his soul to what is false, and does not swear deceitfully. He will receive blessing from the LORD, and vindication from the God of his salvation. Such is the generation of those who seek him, who seek the face of the God of Jacob.  [Selah]",repo://assets/rsvce.db,,WORLD,complete,,05b34a6dc6b40930c109e800d57e2a3a0c31456a712cf04446fc48dc753fb5fb,449058b5a564faa1409be10a5323d5615e0a4273030fdea2d80a3c533d5eb0f8
ps24_1b_2_3_4ab_5_6,local_nabre,"ps24:1b-2,3-4ab,5-6","These are the people who seek your face, O Lord.","Psalm 24 The Glory of God in Procession to Zion - A psalm of David. I - The earth is the LORD’s and all it holds, the world and those who dwell in it. For he founded it on the seas, established it over the rivers.

Who may go up the mountain of the LORD? Who can stand in his holy place? “The clean of hand and pure of heart, who has not given his soul to useless things, what is vain.

He will receive blessings from the LORD, and justice from his saving God. Such is the generation that seeks him, that seeks the face of the God of Jacob.” Selah",repo://assets/nabre.db,,WORLD,complete,,84647bde2738f4520cf31fb51432927a33ecf3bb5f2386f4b1c2f87e59f39191,004eb30de9b26be0317f86c1d0c401c6155f8344443978fe42830d5b1c0e731b
ps24_1b_2_3_4ab_5_6,local_rsvce,"ps24:1b-2,3-4ab,5-6","These are the people who seek your face, O Lord.","The earth is the LORD's and the fulness thereof, the world and those who dwell therein; for he has founded it upon the seas, and established it upon the rivers.

Who shall ascend the hill of the LORD? And who shall stand in his holy place? He who has clean hands and a pure heart,who does not lift up his soul to what is false, and does not swear deceitfully.

He will receive blessing from the LORD, and vindication from the God of his salvation. Such is the generation of those who seek him, who seek the face of the God of Jacob.  [Selah]",repo://assets/rsvce.db,,WORLD,complete,,4d82ea33fab1e0ded568677d6f3f512920627fd7c0284f7a97571fabfc2ef721,0b2a04bacfc897962e78203f60f111eacbcf58f1eefc867d6fc49af8a18db73e
ps24_1bc_2_3_4ab_5_6,local_nabre,"ps24:1bc-2,3-4ab,5-6","(see 6) Lord, this is the people that longs to see your face.","Psalm 24 The Glory of God in Procession to Zion - A psalm of David. I - The earth is the LORD’s and all it holds, the world and those who dwell in it. For he founded it on the seas, established it over the rivers.

Who may go up the mountain of the LORD? Who can stand in his holy place? “The clean of hand and pure of heart, who has not given his soul to useless things, what is vain.

He will receive blessings from the LORD, and justice from his saving God. Such is the generation that seeks him, that seeks the face of the God of Jacob.” Selah",repo://assets/nabre.db,,WORLD,complete,,c94b704c7d4bf0dccd002ae249ca007160248031831a4d796da0e66e1bf972e1,2f6c199198aef9731343fa59ed03a04e40a979c2d75cd0283ca930b267679038
ps24_1bc_2_3_4ab_5_6,local_rsvce,"ps24:1bc-2,3-4ab,5-6","(see 6) Lord, this is the people that longs to see your face.","The earth is the LORD's and the fulness thereof, the world and those who dwell therein; for he has founded it upon the seas, and established it upon the rivers.

Who shall ascend the hill of the LORD? And who shall stand in his holy place? He who has clean hands and a pure heart,who does not lift up his soul to what is false, and does not swear deceitfully.

He will receive blessing from the LORD, and vindication from the God of his salvation. Such is the generation of those who seek him, who seek the face of the God of Jacob.  [Selah]",repo://assets/rsvce.db,,WORLD,complete,,18312d3f1f3acb5ddbac5e21d77cc3f36889c95b86f1793db7351ad7c4124f96,684501eed9c3f55e76a9902b5c24ddc35e4053f1564d3279e4f0d01301b77a0e
ps24_7_10,local_nabre,ps24:7-10,Who is this king of glory? It is the Lord!,"Lift up your heads, O gates; be lifted, you ancient portals, that the king of glory may enter. Who is this king of glory? The LORD, strong and mighty, the LORD, mighty in war. Lift up your heads, O gates; rise up, you ancient portals, that the king of glory may enter. Who is this king of glory? The LORD of hosts, he is the king of glory. Selah",repo://assets/nabre.db,,WORLD,complete,,8c860885e447f80659b557c9e3ae11cefade22cabfb78d3155940d91a464a20a,dffb26cd2c49bde3da0845e9b4192d2845e5b88c6dc125ec7487a7996e513449
ps24_7_10,local_rsvce,ps24:7-10,Who is this king of glory? It is the Lord!,"Lift up your heads, O gates! and be lifted up, O ancient doors! that the King of glory may come in. Who is the King of glory? The LORD, strong and mighty, the LORD, mighty in battle! Lift up your heads, O gates! and be lifted up,  O ancient doors! that the King of glory may come in. Who is this King of glory? The LORD of hosts, he is the King of glory! [Selah]",repo://assets/rsvce.db,,WORLD,complete,,76a850c75d6f8c6febd137197ebee656b23d19f60af9f4e814394bf97ee8a8a8,3e403d136ae3ac7f972fe973c19952cc951369a2e4b4202d0e38202959f3ca52
